date,variable,seriesNo,value
2020-08-01,Telecommunications Equipment,1.6,225124.4
2020-08-01,Consumer Electronics,1.7,71383.7
2020-08-01,Parts Of Integrated Circuits,1.8,47156.8
2020-08-01,Diodes And Transistors,1.9,205038.9
2020-08-01,Non-Electronic Products,2,11887963.0
2020-08-01,Specialised Machinery,2.0,1053947.0
2020-08-01,Total Chemicals,2.1,3595619.0
2020-08-01,Pharmaceuticals,2.1.1,1271961.0
2020-08-01,Petrochemicals,2.1.2,1042966.0
2020-08-01,Electrical Circuit Apparatus,2.2,141999.9
2020-08-01,Electrical Machinery & Apparatus Nes,2.3,205870.1
2020-09-01,Total Electronic Products,1,3388712.7
2020-09-01,Disk Drives,1.1,52546.9
2020-09-01,PCB Assembled,1.2,236243.3
2020-09-01,Integrated Circuits,1.3,1813545.2
2020-09-01,Personal Computers,1.4,237514.4
2020-09-01,Telecommunications Equipment,1.6,215349.7
2020-09-01,Consumer Electronics,1.7,69463.4
2020-09-01,Parts Of Integrated Circuits,1.8,44399.6
2020-09-01,Diodes And Transistors,1.9,208135.9
2020-09-01,Non-Electronic Products,2,10675362.0
2020-09-01,Specialised Machinery,2.0,1265300.0
2020-09-01,Total Chemicals,2.1,3178179.0
2020-09-01,Pharmaceuticals,2.1.1,929907.0
2020-09-01,Petrochemicals,2.1.2,927448.0
2020-09-01,Electrical Circuit Apparatus,2.2,145209.0
2020-09-01,Electrical Machinery & Apparatus Nes,2.3,216004.0
2020-10-01,Total Electronic Products,1,3345644.8
2020-10-01,Disk Drives,1.1,54336.4
2020-10-01,PCB Assembled,1.2,246368.6
2020-10-01,Integrated Circuits,1.3,1563590.9
2020-10-01,Personal Computers,1.4,295655.1
2020-10-01,Telecommunications Equipment,1.6,250113.9
2020-10-01,Consumer Electronics,1.7,74025.6
2020-10-01,Parts Of Integrated Circuits,1.8,72350.0
2020-10-01,Diodes And Transistors,1.9,216546.0
2020-10-01,Non-Electronic Products,2,10498614.0
2020-10-01,Specialised Machinery,2.0,1389394.0
2020-10-01,Total Chemicals,2.1,4036878.0
2020-10-01,Pharmaceuticals,2.1.1,1606867.0
2020-10-01,Petrochemicals,2.1.2,1057679.0
2020-10-01,Electrical Circuit Apparatus,2.2,162063.5
2020-10-01,Electrical Machinery & Apparatus Nes,2.3,231036.9
2020-11-01,Total Electronic Products,1,3232824.1
2020-11-01,Disk Drives,1.1,55351.5
2020-11-01,PCB Assembled,1.2,215414.4
2020-11-01,Integrated Circuits,1.3,1591516.3
2020-11-01,Personal Computers,1.4,189972.7
2020-11-01,Telecommunications Equipment,1.6,264530.4
2020-11-01,Consumer Electronics,1.7,75540.3
2020-11-01,Parts Of Integrated Circuits,1.8,76154.3
2020-11-01,Diodes And Transistors,1.9,214490.1
2020-11-01,Non-Electronic Products,2,10303590.0
2020-11-01,Specialised Machinery,2.0,1053166.0
2020-11-01,Total Chemicals,2.1,3514345.0
2020-11-01,Pharmaceuticals,2.1.1,1204918.0
2020-11-01,Petrochemicals,2.1.2,954791.0
2020-11-01,Electrical Circuit Apparatus,2.2,169005.4
2020-11-01,Electrical Machinery & Apparatus Nes,2.3,265285.7
2020-12-01,Total Electronic Products,1,3404461.4
2020-12-01,Disk Drives,1.1,72498.1
2020-12-01,PCB Assembled,1.2,291649.7
2020-12-01,Integrated Circuits,1.3,1654553.1
2020-12-01,Personal Computers,1.4,215696.4
2020-12-01,Telecommunications Equipment,1.6,260467.7
2020-12-01,Consumer Electronics,1.7,68799.8
2020-12-01,Parts Of Integrated Circuits,1.8,71942.1
2020-12-01,Diodes And Transistors,1.9,233502.3
2020-12-01,Non-Electronic Products,2,11671789.0
2020-12-01,Specialised Machinery,2.0,1746366.0
2020-12-01,Total Chemicals,2.1,3318969.0
2020-12-01,Pharmaceuticals,2.1.1,667760.0
2020-12-01,Petrochemicals,2.1.2,1247403.0
2020-12-01,Electrical Circuit Apparatus,2.2,185218.8
2020-12-01,Electrical Machinery & Apparatus Nes,2.3,259248.1
2021-01-01,Total Electronic Products,1,3419699.2
2021-01-01,Disk Drives,1.1,44749.4
2021-01-01,PCB Assembled,1.2,222389.8
2021-01-01,Integrated Circuits,1.3,1725590.3
2021-01-01,Personal Computers,1.4,261158.8
2021-01-01,Telecommunications Equipment,1.6,236199.3
2021-01-01,Consumer Electronics,1.7,50591.1
2021-01-01,Parts Of Integrated Circuits,1.8,84762.1
2021-01-01,Diodes And Transistors,1.9,260335.1
2021-01-01,Non-Electronic Products,2,11632860.0
2021-01-01,Specialised Machinery,2.0,1672394.0
2021-01-01,Total Chemicals,2.1,4147862.0
2021-01-01,Pharmaceuticals,2.1.1,1609921.0
2021-01-01,Petrochemicals,2.1.2,1136130.0
2021-01-01,Electrical Circuit Apparatus,2.2,166574.8
2021-01-01,Electrical Machinery & Apparatus Nes,2.3,219364.0
2021-02-01,Total Electronic Products,1,3312211.6
2021-02-01,Disk Drives,1.1,40119.5
2021-02-01,PCB Assembled,1.2,189533.4
2021-02-01,Integrated Circuits,1.3,1651105.8
2021-02-01,Personal Computers,1.4,283574.1
2021-02-01,Telecommunications Equipment,1.6,291644.9
2021-02-01,Consumer Electronics,1.7,61706.8
2021-02-01,Parts Of Integrated Circuits,1.8,72914.0
2021-02-01,Diodes And Transistors,1.9,256932.2
2021-02-01,Non-Electronic Products,2,10799577.0
2021-02-01,Specialised Machinery,2.0,1349557.0
2021-02-01,Total Chemicals,2.1,3784592.0
2021-02-01,Pharmaceuticals,2.1.1,1124289.0
2021-02-01,Petrochemicals,2.1.2,1194934.0
2021-02-01,Electrical Circuit Apparatus,2.2,148829.6
2021-02-01,Electrical Machinery & Apparatus Nes,2.3,239009.0
2021-03-01,Total Electronic Products,1,3566704.9
2021-03-01,Disk Drives,1.1,59264.4
2021-03-01,PCB Assembled,1.2,256648.7
2021-03-01,Integrated Circuits,1.3,1721483.4
2021-03-01,Personal Computers,1.4,250560.7
2021-03-01,Telecommunications Equipment,1.6,282266.3
2021-03-01,Consumer Electronics,1.7,71580.4
2021-03-01,Parts Of Integrated Circuits,1.8,80875.9
2021-03-01,Diodes And Transistors,1.9,276355.5
2021-03-01,Non-Electronic Products,2,14250415.0
2021-03-01,Specialised Machinery,2.0,1984908.0
2021-03-01,Total Chemicals,2.1,5470850.0
2021-03-01,Pharmaceuticals,2.1.1,1961738.0
2021-03-01,Petrochemicals,2.1.2,1593848.0
2021-03-01,Electrical Circuit Apparatus,2.2,212231.8
2021-03-01,Electrical Machinery & Apparatus Nes,2.3,314380.4
2021-04-01,Total Electronic Products,1,3444797.9
2021-04-01,Disk Drives,1.1,54265.9
2021-04-01,PCB Assembled,1.2,221569.4
2021-04-01,Integrated Circuits,1.3,1653945.2
2021-04-01,Personal Computers,1.4,362091.0
2021-04-01,Telecommunications Equipment,1.6,228160.8
2021-04-01,Consumer Electronics,1.7,70162.0
2021-04-01,Parts Of Integrated Circuits,1.8,92740.4
2021-04-01,Diodes And Transistors,1.9,252553.9
