date,variable,seriesNo,value
2019-06-01,Plastics In Non-Primary Forms,1.58,112856.0
2019-06-01,Rubber Manufactures Nes,1.62,80403.0
2019-06-01,"Paper, Paperboard & Articles Of Paper Pulp Of Paper Or Of Paperboard",1.64,173338.0
2019-06-01,"Textile, Yarn, Fabrics Made-Up Articles Nes & Related Products",1.65,65868.0
2019-06-01,Non-Metallic Mineral Manufactures Nes,1.66,268827.0
2019-06-01,Iron & Steel,1.67,237999.0
2019-06-01,Non-Ferrous Metals,1.68,177347.0
2019-06-01,Manufactures Of Metals Nes,1.69,308661.0
2019-06-01,Office Machines & Automatic Data-Processing Machines,1.75,1849995.0
2019-06-01,Telecommunications & Sound-Recording & Reproducing Apparatus & Equipment,1.76,1563844.0
2019-06-01,Electrical Machinery Apparatus & Appliances Nes & Electrical Parts Thereof,1.77,10339159.0
2019-06-01,Articles Of Apparel & Clothing Accessories,1.84,143485.0
2019-06-01,Professional Scientific & Controlling Instruments & Apparatus Nes,1.87,1767158.0
2019-06-01,Photographic Apparatus Equipment & Supplies & Optical Goods Nes; Watches & Clocks,1.88,436650.0
2019-06-01,Miscellaneous Manufactured Articles Nes,1.89,1261915.0
2019-07-01,Total Merchandise Exports,1,45390949.0
2019-07-01,"Fish, Seafood (Excl Marine Mammals) & Preparations",1.4,37310.0
2019-07-01,Vegetables & Fruit,1.6,27018.0
2019-07-01,"Coffee, Tea, Cocoa, Spices & Manufactures",1.8,107780.0
2019-07-01,Beverages,1.11,321912.0
2019-07-01,Tobacco & Manufactures,1.12,146201.0
2019-07-01,Crude Rubber,1.23,131649.0
2019-07-01,Crude Fertilizers & Minerals (Excl Division 56 Coal Petroleum & Precious Stones),1.27,8383.0
2019-07-01,Metalliferous Ores & Metal Scrap,1.28,87746.0
2019-07-01,Crude Animal & Vegetable Materials Nes,1.29,16873.0
2019-07-01,"Coal, Coke & Briquettes",1.32,33.0
2019-07-01,Petroleum & Products & Related Materials,1.33,5448102.0
2019-07-01,Gas,1.34,38793.0
2019-07-01,Oil Bunkers,1.39,1959575.0
2019-07-01,Fixed Vegetable Fats & Oils Crude Refined Or Fractionated,1.42,13351.0
2019-07-01,Animal Or Vegetable Fats & Oils Processed Waxes Of Animal Or Vegetable Origin Inedible Mixtures Or Preparations Of Animal Or Vegetable Fats Or Oils Nes,1.43,6004.0
2019-07-01,Organic Chemicals,1.51,1221189.0
2019-07-01,Medicinal & Pharmaceutical Products,1.54,1127327.0
